Vessel ID,Vessel Type,Length (m),ETA Scheduled,Delay (h),ETA Actual,ETD,Service Time (hrs),Assigned Berth,Cargo Volume (tons),Draught (m),Weather at Arrival
VSL_1894,Bulk,399,2025-06-27 03:00:00,0.0,2025-06-27 03:00:00,2025-06-28 01:00:00,22.0,Berth_4,25812,12.79,Storm
VSL_1895,Tanker,200,2025-06-24 17:00:00,0.0,2025-06-24 17:00:00,2025-06-26 17:00:00,48.0,Berth_4,13487,14.47,Clear
VSL_1896,Tanker,321,2025-06-08 19:00:00,0.0,2025-06-08 19:00:00,2025-06-09 03:00:00,8.0,Berth_2,40614,15.09,Storm
VSL_1897,Container,277,2025-06-19 20:00:00,0.0,2025-06-19 20:00:00,2025-06-21 00:00:00,28.0,Berth_5,20899,10.14,Clear
VSL_1898,Tanker,239,2025-06-06 06:00:00,5.0,2025-06-06 11:00:00,2025-06-07 15:00:00,28.0,Berth_2,21029,15.87,Rain
VSL_1899,Passenger,178,2025-06-29 07:00:00,1.0,2025-06-29 08:00:00,2025-07-01 03:00:00,43.0,Berth_5,0,8.92,Windy
VSL_1900,RoRo,334,2025-06-04 06:00:00,0.0,2025-06-04 06:00:00,2025-06-05 03:00:00,21.0,Berth_1,9269,6.82,Rain
VSL_1901,Container,247,2025-06-17 19:00:00,0.0,2025-06-17 19:00:00,2025-06-19 00:00:00,29.0,Berth_1,15601,9.38,Clear
VSL_1902,RoRo,343,2025-06-29 03:00:00,0.0,2025-06-29 03:00:00,2025-06-30 15:00:00,36.0,Berth_3,6867,7.65,Rain
VSL_1903,Container,328,2025-06-28 23:00:00,0.0,2025-06-28 23:00:00,2025-06-30 20:00:00,45.0,Berth_3,23650,9.32,Clear
VSL_1904,Bulk,234,2025-06-14 18:00:00,0.0,2025-06-14 18:00:00,2025-06-15 03:00:00,9.0,Berth_5,54471,12.95,Storm
VSL_1905,Bulk,328,2025-06-08 14:00:00,0.0,2025-06-08 14:00:00,2025-06-09 11:00:00,21.0,Berth_4,20845,12.05,Windy
VSL_1906,Tanker,133,2025-06-17 13:00:00,11.0,2025-06-18 00:00:00,2025-06-19 07:00:00,31.0,Berth_2,17903,14.75,Storm
VSL_1907,Bulk,128,2025-06-30 05:00:00,11.0,2025-06-30 16:00:00,2025-07-02 12:00:00,44.0,Berth_1,39081,13.28,Storm
VSL_1908,RoRo,159,2025-06-17 13:00:00,10.0,2025-06-17 23:00:00,2025-06-19 11:00:00,36.0,Berth_4,2739,7.89,Rain
VSL_1909,Passenger,356,2025-06-08 22:00:00,0.0,2025-06-08 22:00:00,2025-06-10 07:00:00,33.0,Berth_1,0,7.1,Rain
VSL_1910,RoRo,320,2025-06-29 20:00:00,0.0,2025-06-29 20:00:00,2025-06-30 16:00:00,20.0,Berth_2,9624,7.24,Clear
VSL_1911,Bulk,365,2025-06-20 23:00:00,8.0,2025-06-21 07:00:00,2025-06-22 16:00:00,33.0,Berth_3,24739,14.46,Rain
VSL_1912,Tanker,397,2025-06-23 07:00:00,1.0,2025-06-23 08:00:00,2025-06-24 17:00:00,33.0,Berth_5,15015,16.29,Clear
VSL_1913,Passenger,354,2025-06-19 03:00:00,11.0,2025-06-19 14:00:00,2025-06-20 22:00:00,32.0,Berth_5,0,9.03,Rain
VSL_1914,Bulk,123,2025-06-25 23:00:00,0.0,2025-06-25 23:00:00,2025-06-26 10:00:00,11.0,Berth_1,22466,13.85,Storm
VSL_1915,Tanker,273,2025-06-08 18:00:00,7.0,2025-06-09 01:00:00,2025-06-10 08:00:00,31.0,Berth_3,30574,15.47,Storm
VSL_1916,RoRo,148,2025-06-27 14:00:00,0.0,2025-06-27 14:00:00,2025-06-28 12:00:00,22.0,Berth_2,3729,6.46,Rain
VSL_1917,Container,228,2025-06-19 12:00:00,7.0,2025-06-19 19:00:00,2025-06-21 11:00:00,40.0,Berth_1,5435,9.43,Storm
VSL_1918,RoRo,217,2025-06-30 12:00:00,0.0,2025-06-30 12:00:00,2025-07-01 19:00:00,31.0,Berth_5,7946,7.22,Rain
VSL_1919,RoRo,334,2025-06-13 21:00:00,1.0,2025-06-13 22:00:00,2025-06-14 09:00:00,11.0,Berth_2,2916,8.04,Windy
VSL_1920,Container,194,2025-06-09 22:00:00,0.0,2025-06-09 22:00:00,2025-06-11 10:00:00,36.0,Berth_2,19279,11.11,Windy
VSL_1921,Container,265,2025-06-13 20:00:00,7.0,2025-06-14 03:00:00,2025-06-15 14:00:00,35.0,Berth_1,8816,9.42,Windy
VSL_1922,RoRo,247,2025-06-21 16:00:00,8.0,2025-06-22 00:00:00,2025-06-23 12:00:00,36.0,Berth_5,3987,6.5,Storm
VSL_1923,Container,161,2025-06-15 05:00:00,12.0,2025-06-15 17:00:00,2025-06-15 23:00:00,6.0,Berth_4,18621,11.12,Rain
VSL_1924,Container,160,2025-06-21 19:00:00,0.0,2025-06-21 19:00:00,2025-06-23 02:00:00,31.0,Berth_5,20987,9.58,Clear
VSL_1925,Passenger,153,2025-06-01 19:00:00,0.0,2025-06-01 19:00:00,2025-06-03 04:00:00,33.0,Berth_5,0,7.16,Storm
VSL_1926,RoRo,136,2025-06-05 23:00:00,0.0,2025-06-05 23:00:00,2025-06-07 12:00:00,37.0,Berth_3,5672,7.74,Clear
VSL_1927,Tanker,284,2025-06-13 06:00:00,0.0,2025-06-13 06:00:00,2025-06-14 00:00:00,18.0,Berth_4,25211,15.27,Rain
VSL_1928,Passenger,272,2025-06-29 00:00:00,5.0,2025-06-29 05:00:00,2025-06-30 16:00:00,35.0,Berth_4,0,9.4,Rain
VSL_1929,RoRo,195,2025-06-07 21:00:00,12.0,2025-06-08 09:00:00,2025-06-10 06:00:00,45.0,Berth_1,7464,7.21,Windy
VSL_1930,Tanker,206,2025-06-07 16:00:00,0.0,2025-06-07 16:00:00,2025-06-09 12:00:00,44.0,Berth_4,42356,14.76,Windy
VSL_1931,Passenger,236,2025-06-03 00:00:00,0.0,2025-06-03 00:00:00,2025-06-03 07:00:00,7.0,Berth_3,0,7.89,Windy
VSL_1932,Tanker,146,2025-06-22 11:00:00,0.0,2025-06-22 11:00:00,2025-06-22 19:00:00,8.0,Berth_3,38221,14.28,Windy
VSL_1933,Container,253,2025-06-24 23:00:00,0.0,2025-06-24 23:00:00,2025-06-25 19:00:00,20.0,Berth_3,16640,10.92,Rain
VSL_1934,Tanker,338,2025-06-30 10:00:00,0.0,2025-06-30 10:00:00,2025-07-02 00:00:00,38.0,Berth_1,13304,16.32,Storm
VSL_1935,RoRo,287,2025-06-05 17:00:00,0.0,2025-06-05 17:00:00,2025-06-06 05:00:00,12.0,Berth_5,8407,8.15,Clear
VSL_1936,Passenger,217,2025-06-02 18:00:00,11.0,2025-06-03 05:00:00,2025-06-04 19:00:00,38.0,Berth_1,0,9.18,Rain
VSL_1937,Tanker,387,2025-06-13 11:00:00,0.0,2025-06-13 11:00:00,2025-06-14 21:00:00,34.0,Berth_4,16507,14.39,Rain
VSL_1938,Bulk,356,2025-06-06 21:00:00,0.0,2025-06-06 21:00:00,2025-06-07 10:00:00,13.0,Berth_4,42246,13.92,Clear
VSL_1939,Tanker,292,2025-06-21 05:00:00,3.0,2025-06-21 08:00:00,2025-06-22 11:00:00,27.0,Berth_1,27433,14.93,Storm
VSL_1940,Bulk,309,2025-06-27 20:00:00,9.0,2025-06-28 05:00:00,2025-06-30 05:00:00,48.0,Berth_4,29954,12.34,Storm
VSL_1941,RoRo,241,2025-06-18 11:00:00,0.0,2025-06-18 11:00:00,2025-06-19 22:00:00,35.0,Berth_5,8509,7.71,Clear
VSL_1942,RoRo,165,2025-06-07 05:00:00,0.0,2025-06-07 05:00:00,2025-06-07 11:00:00,6.0,Berth_5,9730,6.17,Rain
VSL_1943,Bulk,183,2025-06-18 03:00:00,0.0,2025-06-18 03:00:00,2025-06-18 19:00:00,16.0,Berth_4,17430,13.65,Windy
VSL_1944,Passenger,249,2025-06-03 11:00:00,0.0,2025-06-03 11:00:00,2025-06-05 09:00:00,46.0,Berth_5,0,9.43,Storm
VSL_1945,RoRo,312,2025-06-30 01:00:00,0.0,2025-06-30 01:00:00,2025-07-01 18:00:00,41.0,Berth_3,9448,6.86,Rain
VSL_1946,Passenger,300,2025-06-27 01:00:00,0.0,2025-06-27 01:00:00,2025-06-27 16:00:00,15.0,Berth_4,0,8.61,Storm
VSL_1947,Bulk,148,2025-06-28 16:00:00,0.0,2025-06-28 16:00:00,2025-06-29 23:00:00,31.0,Berth_3,20523,12.09,Rain
VSL_1948,RoRo,268,2025-06-06 09:00:00,0.0,2025-06-06 09:00:00,2025-06-08 00:00:00,39.0,Berth_3,3750,6.23,Rain
VSL_1949,Passenger,386,2025-06-15 12:00:00,1.0,2025-06-15 13:00:00,2025-06-17 11:00:00,46.0,Berth_5,0,8.48,Windy
VSL_1950,Bulk,130,2025-06-19 00:00:00,1.0,2025-06-19 01:00:00,2025-06-20 15:00:00,38.0,Berth_3,32023,13.57,Rain
VSL_1951,Container,283,2025-06-03 00:00:00,0.0,2025-06-03 00:00:00,2025-06-04 23:00:00,47.0,Berth_4,14763,10.43,Clear
VSL_1952,RoRo,232,2025-06-15 11:00:00,0.0,2025-06-15 11:00:00,2025-06-16 08:00:00,21.0,Berth_5,6633,7.79,Windy
VSL_1953,Bulk,306,2025-06-13 18:00:00,0.0,2025-06-13 18:00:00,2025-06-14 18:00:00,24.0,Berth_5,59068,12.35,Storm
VSL_1954,Passenger,351,2025-06-11 13:00:00,0.0,2025-06-11 13:00:00,2025-06-12 01:00:00,12.0,Berth_5,0,7.48,Rain
VSL_1955,RoRo,346,2025-06-05 04:00:00,0.0,2025-06-05 04:00:00,2025-06-05 19:00:00,15.0,Berth_4,2671,6.23,Storm
VSL_1956,Tanker,217,2025-06-21 07:00:00,0.0,2025-06-21 07:00:00,2025-06-22 02:00:00,19.0,Berth_3,44488,15.01,Storm
VSL_1957,Bulk,174,2025-06-25 22:00:00,0.0,2025-06-25 22:00:00,2025-06-27 11:00:00,37.0,Berth_4,47082,13.83,Storm
VSL_1958,Tanker,230,2025-06-07 03:00:00,12.0,2025-06-07 15:00:00,2025-06-09 05:00:00,38.0,Berth_4,18479,16.42,Clear
VSL_1959,Tanker,271,2025-06-20 10:00:00,3.0,2025-06-20 13:00:00,2025-06-22 01:00:00,36.0,Berth_5,34204,16.3,Clear
VSL_1960,Passenger,365,2025-06-18 10:00:00,10.0,2025-06-18 20:00:00,2025-06-19 09:00:00,13.0,Berth_3,0,7.1,Windy
VSL_1961,Container,188,2025-06-16 20:00:00,0.0,2025-06-16 20:00:00,2025-06-17 21:00:00,25.0,Berth_3,14633,10.21,Windy
VSL_1962,Tanker,369,2025-06-26 03:00:00,5.0,2025-06-26 08:00:00,2025-06-27 16:00:00,32.0,Berth_3,24128,14.46,Storm
VSL_1963,Container,155,2025-06-06 05:00:00,0.0,2025-06-06 05:00:00,2025-06-07 22:00:00,41.0,Berth_1,18683,10.2,Rain
VSL_1964,Passenger,358,2025-06-20 07:00:00,0.0,2025-06-20 07:00:00,2025-06-21 10:00:00,27.0,Berth_4,0,9.09,Windy
VSL_1965,Tanker,267,2025-06-22 12:00:00,0.0,2025-06-22 12:00:00,2025-06-24 10:00:00,46.0,Berth_4,39430,14.37,Rain
VSL_1966,Container,346,2025-06-27 15:00:00,0.0,2025-06-27 15:00:00,2025-06-29 15:00:00,48.0,Berth_4,12629,11.25,Rain
VSL_1967,Passenger,363,2025-06-02 22:00:00,0.0,2025-06-02 22:00:00,2025-06-04 22:00:00,48.0,Berth_3,0,8.61,Windy
VSL_1968,Container,320,2025-06-25 09:00:00,0.0,2025-06-25 09:00:00,2025-06-27 07:00:00,46.0,Berth_3,23384,10.61,Clear
VSL_1969,Tanker,273,2025-06-27 09:00:00,0.0,2025-06-27 09:00:00,2025-06-29 01:00:00,40.0,Berth_1,47371,15.3,Storm
VSL_1970,Passenger,192,2025-06-01 19:00:00,0.0,2025-06-01 19:00:00,2025-06-02 08:00:00,13.0,Berth_5,0,7.45,Clear
VSL_1971,Bulk,320,2025-06-09 18:00:00,0.0,2025-06-09 18:00:00,2025-06-10 15:00:00,21.0,Berth_5,44113,12.21,Rain
VSL_1972,RoRo,136,2025-06-26 03:00:00,0.0,2025-06-26 03:00:00,2025-06-26 11:00:00,8.0,Berth_1,4784,7.09,Storm
VSL_1973,Container,248,2025-06-23 12:00:00,0.0,2025-06-23 12:00:00,2025-06-24 14:00:00,26.0,Berth_1,8756,11.45,Windy
VSL_1974,Bulk,336,2025-06-07 03:00:00,2.0,2025-06-07 05:00:00,2025-06-07 22:00:00,17.0,Berth_2,35106,14.38,Windy
VSL_1975,Container,180,2025-06-27 05:00:00,12.0,2025-06-27 17:00:00,2025-06-28 19:00:00,26.0,Berth_1,14765,9.97,Rain
VSL_1976,Tanker,223,2025-06-18 14:00:00,2.0,2025-06-18 16:00:00,2025-06-19 18:00:00,26.0,Berth_1,23274,14.6,Windy
VSL_1977,RoRo,161,2025-06-22 16:00:00,0.0,2025-06-22 16:00:00,2025-06-24 06:00:00,38.0,Berth_1,4206,6.15,Storm
VSL_1978,Passenger,144,2025-06-18 08:00:00,0.0,2025-06-18 08:00:00,2025-06-18 18:00:00,10.0,Berth_4,0,8.58,Clear
VSL_1979,Bulk,158,2025-06-24 15:00:00,0.0,2025-06-24 15:00:00,2025-06-26 10:00:00,43.0,Berth_2,51353,13.63,Windy
VSL_1980,Bulk,250,2025-06-25 05:00:00,0.0,2025-06-25 05:00:00,2025-06-26 13:00:00,32.0,Berth_5,28333,13.96,Windy
VSL_1981,Bulk,348,2025-06-24 01:00:00,0.0,2025-06-24 01:00:00,2025-06-24 17:00:00,16.0,Berth_5,42771,14.4,Storm
VSL_1982,Container,227,2025-06-01 01:00:00,0.0,2025-06-01 01:00:00,2025-06-02 12:00:00,35.0,Berth_5,14478,10.63,Windy
VSL_1983,Container,291,2025-06-03 13:00:00,5.0,2025-06-03 18:00:00,2025-06-05 06:00:00,36.0,Berth_4,16515,11.11,Windy
VSL_1984,Passenger,221,2025-06-22 18:00:00,12.0,2025-06-23 06:00:00,2025-06-24 06:00:00,24.0,Berth_5,0,8.41,Rain
VSL_1985,Container,131,2025-06-17 20:00:00,0.0,2025-06-17 20:00:00,2025-06-18 09:00:00,13.0,Berth_5,14157,11.2,Windy
VSL_1986,Passenger,394,2025-06-22 12:00:00,0.0,2025-06-22 12:00:00,2025-06-23 14:00:00,26.0,Berth_3,0,8.59,Storm
VSL_1987,Bulk,220,2025-06-11 11:00:00,0.0,2025-06-11 11:00:00,2025-06-13 11:00:00,48.0,Berth_3,28803,13.15,Rain
VSL_1988,Container,163,2025-06-30 12:00:00,0.0,2025-06-30 12:00:00,2025-07-01 02:00:00,14.0,Berth_1,24948,10.19,Clear
VSL_1989,Tanker,136,2025-06-18 15:00:00,0.0,2025-06-18 15:00:00,2025-06-20 08:00:00,41.0,Berth_4,35741,15.35,Clear
VSL_1990,Passenger,176,2025-06-02 07:00:00,0.0,2025-06-02 07:00:00,2025-06-04 07:00:00,48.0,Berth_1,0,7.88,Storm
VSL_1991,Passenger,131,2025-06-16 06:00:00,12.0,2025-06-16 18:00:00,2025-06-18 00:00:00,30.0,Berth_1,0,7.31,Rain
VSL_1992,Tanker,199,2025-06-19 23:00:00,1.0,2025-06-20 00:00:00,2025-06-20 06:00:00,6.0,Berth_3,33450,14.48,Rain
VSL_1993,Tanker,335,2025-06-10 23:00:00,0.0,2025-06-10 23:00:00,2025-06-12 12:00:00,37.0,Berth_1,28399,15.23,Windy
VSL_1994,Container,383,2025-06-09 08:00:00,0.0,2025-06-09 08:00:00,2025-06-11 06:00:00,46.0,Berth_3,23648,10.25,Windy
VSL_1995,Passenger,268,2025-06-09 06:00:00,0.0,2025-06-09 06:00:00,2025-06-11 06:00:00,48.0,Berth_5,0,8.41,Clear
VSL_1996,Passenger,200,2025-06-06 11:00:00,10.0,2025-06-06 21:00:00,2025-06-07 07:00:00,10.0,Berth_2,0,9.2,Rain
VSL_1997,Tanker,334,2025-06-29 22:00:00,0.0,2025-06-29 22:00:00,2025-06-30 05:00:00,7.0,Berth_5,26575,15.7,Storm
VSL_1998,Container,317,2025-06-19 05:00:00,0.0,2025-06-19 05:00:00,2025-06-21 04:00:00,47.0,Berth_1,15584,10.08,Storm
VSL_1999,Bulk,319,2025-06-06 04:00:00,0.0,2025-06-06 04:00:00,2025-06-07 19:00:00,39.0,Berth_3,48898,13.9,Windy
